source_config,condition,target_config,forced_value,relationship_type,file,line,function,code_snippet
iMCU_row_num,< (cinfo->total_iMCU_rows-1),MCU_rows_per_iMCU_row,cinfo->cur_comp_info[0]->v_samp_factor,DIRECT_OVERRIDE,jcdiffct.c,85,start_iMCU_row,if (diff->iMCU_row_num < (cinfo->total_iMCU_rows-1))       diff->MCU_rows_per_iMCU_row = cinfo->cur_comp_info[0]->v_samp_factor;     else       diff->MCU_rows_per_iMCU_row = cinfo->cur_comp_info[0]->l
iMCU_row_num,< (cinfo->total_iMCU_rows - 1),MCU_rows_per_iMCU_row,cinfo->cur_comp_info[0]->v_samp_factor,DIRECT_OVERRIDE,jctrans.c,258,start_iMCU_row,if (coef->iMCU_row_num < (cinfo->total_iMCU_rows - 1))       coef->MCU_rows_per_iMCU_row = cinfo->cur_comp_info[0]->v_samp_factor;     else       coef->MCU_rows_per_iMCU_row = cinfo->cur_comp_info[0]-
jpeg_compress_struct.Ah,== 0,AC_first_prepare,jsimd_encode_mcu_AC_first_prepare,DIRECT_OVERRIDE,jcphuff.c,194,start_pass_phuff,if (cinfo->Ah == 0) {     if (is_DC_band)       entropy->pub.encode_mcu = encode_mcu_DC_first;     else       entropy->pub.encode_mcu = encode_mcu_AC_first; #ifdef WITH_SIMD     if (jsimd_can_encode_m
jpeg_compress_struct.Ah,== 0,AC_first_prepare,encode_mcu_AC_first_prepare,DIRECT_OVERRIDE,jcphuff.c,194,start_pass_phuff,if (cinfo->Ah == 0) {     if (is_DC_band)       entropy->pub.encode_mcu = encode_mcu_DC_first;     else       entropy->pub.encode_mcu = encode_mcu_AC_first; #ifdef WITH_SIMD     if (jsimd_can_encode_m
jpeg_compress_struct.Ah,== 0,decode_mcu,decode_mcu_DC_first,DIRECT_OVERRIDE,jdarith.c,686,start_pass,if (cinfo->Ah == 0) {       if (cinfo->Ss == 0)         entropy->pub.decode_mcu = decode_mcu_DC_first;       else         entropy->pub.decode_mcu = decode_mcu_AC_first;     } else {       if (cinfo->S
jpeg_compress_struct.Ah,== 0,decode_mcu,decode_mcu_AC_first,DIRECT_OVERRIDE,jdarith.c,686,start_pass,if (cinfo->Ah == 0) {       if (cinfo->Ss == 0)         entropy->pub.decode_mcu = decode_mcu_DC_first;       else         entropy->pub.decode_mcu = decode_mcu_AC_first;     } else {       if (cinfo->S
jpeg_compress_struct.Ah,== 0,decode_mcu,decode_mcu_DC_first,DIRECT_OVERRIDE,jdphuff.c,147,start_pass_phuff_decoder,if (cinfo->Ah == 0) {     if (is_DC_band)       entropy->pub.decode_mcu = decode_mcu_DC_first;     else       entropy->pub.decode_mcu = decode_mcu_AC_first;   } else {     if (is_DC_band)       entrop
jpeg_compress_struct.Ah,== 0,decode_mcu,decode_mcu_AC_first,DIRECT_OVERRIDE,jdphuff.c,147,start_pass_phuff_decoder,if (cinfo->Ah == 0) {     if (is_DC_band)       entropy->pub.decode_mcu = decode_mcu_DC_first;     else       entropy->pub.decode_mcu = decode_mcu_AC_first;   } else {     if (is_DC_band)       entrop
jpeg_compress_struct.Ah,== 0,encode_mcu,encode_mcu_DC_first,DIRECT_OVERRIDE,jcarith.c,845,start_pass,if (cinfo->Ah == 0) {       if (cinfo->Ss == 0)         entropy->pub.encode_mcu = encode_mcu_DC_first;       else         entropy->pub.encode_mcu = encode_mcu_AC_first;     } else {       if (cinfo->S
jpeg_compress_struct.Ah,== 0,encode_mcu,encode_mcu_AC_first,DIRECT_OVERRIDE,jcarith.c,845,start_pass,if (cinfo->Ah == 0) {       if (cinfo->Ss == 0)         entropy->pub.encode_mcu = encode_mcu_DC_first;       else         entropy->pub.encode_mcu = encode_mcu_AC_first;     } else {       if (cinfo->S
jpeg_compress_struct.Ah,== 0,encode_mcu,encode_mcu_DC_first,DIRECT_OVERRIDE,jcphuff.c,194,start_pass_phuff,if (cinfo->Ah == 0) {     if (is_DC_band)       entropy->pub.encode_mcu = encode_mcu_DC_first;     else       entropy->pub.encode_mcu = encode_mcu_AC_first; #ifdef WITH_SIMD     if (jsimd_can_encode_m
jpeg_compress_struct.Ah,== 0,encode_mcu,encode_mcu_AC_first,DIRECT_OVERRIDE,jcphuff.c,194,start_pass_phuff,if (cinfo->Ah == 0) {     if (is_DC_band)       entropy->pub.encode_mcu = encode_mcu_DC_first;     else       entropy->pub.encode_mcu = encode_mcu_AC_first; #ifdef WITH_SIMD     if (jsimd_can_encode_m
jpeg_compress_struct.JFIF_major_version,== 1,jpeg_compress_struct.JFIF_minor_version,srcinfo->JFIF_minor_version,DIRECT_OVERRIDE,jctrans.c,156,,if (srcinfo->JFIF_major_version == 1) {       dstinfo->JFIF_major_version = srcinfo->JFIF_major_version;       dstinfo->JFIF_minor_version = srcinfo->JFIF_minor_version;     }
jpeg_compress_struct.Se,> k,ct,-1,DIRECT_OVERRIDE,jdarith.c,358,decode_mcu_AC_first,"if (k > cinfo->Se) {         WARNMS(cinfo, JWRN_ARITH_BAD_CODE);         entropy->ct = -1;                       /* spectral overflow */         return TRUE;       }"
jpeg_compress_struct.Se,> k,ct,-1,DIRECT_OVERRIDE,jdarith.c,488,decode_mcu_AC_refine,"if (k > cinfo->Se) {         WARNMS(cinfo, JWRN_ARITH_BAD_CODE);         entropy->ct = -1;                       /* spectral overflow */         return TRUE;       }"
jpeg_compress_struct.Ss,== 0,decode_mcu,decode_mcu_DC_first,DIRECT_OVERRIDE,jdarith.c,687,start_pass,if (cinfo->Ss == 0)         entropy->pub.decode_mcu = decode_mcu_DC_first;       else         entropy->pub.decode_mcu = decode_mcu_AC_first;
jpeg_compress_struct.Ss,== 0,decode_mcu,decode_mcu_DC_refine,DIRECT_OVERRIDE,jdarith.c,692,start_pass,if (cinfo->Ss == 0)         entropy->pub.decode_mcu = decode_mcu_DC_refine;       else         entropy->pub.decode_mcu = decode_mcu_AC_refine;
jpeg_compress_struct.Ss,== 0,encode_mcu,encode_mcu_DC_first,DIRECT_OVERRIDE,jcarith.c,846,start_pass,if (cinfo->Ss == 0)         entropy->pub.encode_mcu = encode_mcu_DC_first;       else         entropy->pub.encode_mcu = encode_mcu_AC_first;
jpeg_compress_struct.Ss,== 0,encode_mcu,encode_mcu_DC_refine,DIRECT_OVERRIDE,jcarith.c,851,start_pass,if (cinfo->Ss == 0)         entropy->pub.encode_mcu = encode_mcu_DC_refine;       else         entropy->pub.encode_mcu = encode_mcu_AC_refine;
jpeg_compress_struct.X_density,&& cinfo->Y_density,densityUnits,cinfo->density_unit,DIRECT_OVERRIDE,turbojpeg-mp.c,372,,if (cinfo->X_density && cinfo->Y_density) {       this->xDensity = cinfo->X_density;       this->yDensity = cinfo->Y_density;       this->densityUnits = cinfo->density_unit;     }
jpeg_compress_struct.X_density,&& cinfo->Y_density,xDensity,cinfo->X_density,DIRECT_OVERRIDE,turbojpeg-mp.c,372,,if (cinfo->X_density && cinfo->Y_density) {       this->xDensity = cinfo->X_density;       this->yDensity = cinfo->Y_density;       this->densityUnits = cinfo->density_unit;     }
jpeg_compress_struct.X_density,&& cinfo->Y_density,yDensity,cinfo->Y_density,DIRECT_OVERRIDE,turbojpeg-mp.c,372,,if (cinfo->X_density && cinfo->Y_density) {       this->xDensity = cinfo->X_density;       this->yDensity = cinfo->Y_density;       this->densityUnits = cinfo->density_unit;     }
jpeg_compress_struct.cconvert,&& cinfo->cconvert->_color_convert,_color_convert,noop_convert,DIRECT_OVERRIDE,jdapistd.c,411,read_and_discard_scanlines,if (cinfo->cconvert && cinfo->cconvert->_color_convert) {     color_convert = cinfo->cconvert->_color_convert;     cinfo->cconvert->_color_convert = noop_convert;     /* This just prevents UBSan from 
jpeg_compress_struct.comps_in_scan,== 1,MCU_blocks,1,DIRECT_OVERRIDE,jcmaster.c,490,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,MCU_blocks,1,DIRECT_OVERRIDE,jdinput.c,169,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,MCU_height,1,DIRECT_OVERRIDE,jcmaster.c,490,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,MCU_height,1,DIRECT_OVERRIDE,jdinput.c,169,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,> 1,MCU_rows_per_iMCU_row,1,DIRECT_OVERRIDE,jccoefct.c,81,start_iMCU_row,if (cinfo->comps_in_scan > 1) {     coef->MCU_rows_per_iMCU_row = 1;   } else {     if (coef->iMCU_row_num < (cinfo->total_iMCU_rows - 1))       coef->MCU_rows_per_iMCU_row = cinfo->cur_comp_info[0]->
jpeg_compress_struct.comps_in_scan,> 1,MCU_rows_per_iMCU_row,1,DIRECT_OVERRIDE,jcdiffct.c,82,start_iMCU_row,if (cinfo->comps_in_scan > 1) {     diff->MCU_rows_per_iMCU_row = 1;   } else {     if (diff->iMCU_row_num < (cinfo->total_iMCU_rows-1))       diff->MCU_rows_per_iMCU_row = cinfo->cur_comp_info[0]->v_
jpeg_compress_struct.comps_in_scan,> 1,MCU_rows_per_iMCU_row,1,DIRECT_OVERRIDE,jctrans.c,255,start_iMCU_row,if (cinfo->comps_in_scan > 1) {     coef->MCU_rows_per_iMCU_row = 1;   } else {     if (coef->iMCU_row_num < (cinfo->total_iMCU_rows - 1))       coef->MCU_rows_per_iMCU_row = cinfo->cur_comp_info[0]->
jpeg_compress_struct.comps_in_scan,> 1,MCU_rows_per_iMCU_row,1,DIRECT_OVERRIDE,jddiffct.c,74,start_iMCU_row,if (cinfo->comps_in_scan > 1) {     diff->MCU_rows_per_iMCU_row = 1;   } else {     if (cinfo->input_iMCU_row < (cinfo->total_iMCU_rows-1))       diff->MCU_rows_per_iMCU_row = cinfo->cur_comp_info[0]-
jpeg_compress_struct.comps_in_scan,== 1,MCU_sample_width,data_unit,DIRECT_OVERRIDE,jcmaster.c,490,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,MCU_sample_width,compptr->_DCT_scaled_size,DIRECT_OVERRIDE,jdinput.c,169,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,MCU_width,1,DIRECT_OVERRIDE,jcmaster.c,490,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,MCU_width,1,DIRECT_OVERRIDE,jdinput.c,169,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,jpeg_compress_struct.MCU_rows_in_scan,compptr->height_in_blocks,DIRECT_OVERRIDE,jcmaster.c,490,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,jpeg_compress_struct.MCU_rows_in_scan,compptr->height_in_blocks,DIRECT_OVERRIDE,jdinput.c,169,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,jpeg_compress_struct.MCUs_per_row,compptr->width_in_blocks,DIRECT_OVERRIDE,jcmaster.c,490,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,jpeg_compress_struct.MCUs_per_row,compptr->width_in_blocks,DIRECT_OVERRIDE,jdinput.c,169,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,jpeg_compress_struct.blocks_in_MCU,1,DIRECT_OVERRIDE,jcmaster.c,490,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,jpeg_compress_struct.blocks_in_MCU,1,DIRECT_OVERRIDE,jdinput.c,169,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,last_col_width,1,DIRECT_OVERRIDE,jcmaster.c,490,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,last_col_width,1,DIRECT_OVERRIDE,jdinput.c,169,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,last_row_height,tmp,DIRECT_OVERRIDE,jcmaster.c,490,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.comps_in_scan,== 1,last_row_height,tmp,DIRECT_OVERRIDE,jdinput.c,169,per_scan_setup,if (cinfo->comps_in_scan == 1) {      /* Noninterleaved (single-component) scan */     compptr = cinfo->cur_comp_info[0];      /* Overall image size in MCUs */     cinfo->MCUs_per_row = compptr->width
jpeg_compress_struct.data_precision,== 12,jpeg_compress_struct.optimize_coding,TRUE,AGGREGATION,jcparam.c,239,,if (cinfo->data_precision == 12)     cinfo->optimize_coding = TRUE;
jpeg_compress_struct.data_precision,== 8,jpeg_compress_struct.optimize_coding,this->optimize,AGGREGATION,turbojpeg.c,382,setCompDefaults,if (this->cinfo.data_precision == 8)     this->cinfo.optimize_coding = this->optimize;
jpeg_compress_struct.data_precision,<= 8,jpeg_decompress_struct.sample_range_limit,table,AGGREGATION,jdmaster.c,425,prepare_range_limit_table,"if (cinfo->data_precision <= 8) {     table = (JSAMPLE *)       (*cinfo->mem->alloc_small) ((j_common_ptr)cinfo, JPOOL_IMAGE,                   (5 * (MAXJSAMPLE + 1) + CENTERJSAMPLE) * sizeof(JSAMPLE)"
jpeg_compress_struct.data_precision,<= 12,jpeg_decompress_struct.sample_range_limit,(JSAMPLE *)table12,AGGREGATION,jdmaster.c,445,prepare_range_limit_table,"if (cinfo->data_precision <= 12) {     table12 = (J12SAMPLE *)       (*cinfo->mem->alloc_small) ((j_common_ptr)cinfo, JPOOL_IMAGE,                   (5 * (MAXJ12SAMPLE + 1) + CENTERJ12SAMPLE) *       "
jpeg_compress_struct.dct_method,== JDCT_ISLOW,_forward_DCT,forward_DCT,CASCADE,jcdctmgr.c,646,_jinit_forward_dct,switch(dct_method) case JDCT_ISLOW
jpeg_compress_struct.dct_method,== JDCT_IFAST,_forward_DCT,forward_DCT,CASCADE,jcdctmgr.c,646,_jinit_forward_dct,switch(dct_method) case JDCT_IFAST
jpeg_compress_struct.dct_method,== JDCT_FLOAT,_forward_DCT,forward_DCT_float,CASCADE,jcdctmgr.c,646,_jinit_forward_dct,switch(dct_method) case JDCT_FLOAT
jpeg_compress_struct.dct_method,== JDCT_FLOAT,float_workspace,"(FAST_FLOAT *)
      (*cinfo->mem->alloc_small) ((j_common_ptr)cinfo, JPOOL_IMAGE,
                                  sizeof(FAST_FLOAT) * DCTSIZE2)",AGGREGATION,jcdctmgr.c,731,jinit_forward_dct,"if (cinfo->dct_method == JDCT_FLOAT)     fdct->float_workspace = (FAST_FLOAT *)       (*cinfo->mem->alloc_small) ((j_common_ptr)cinfo, JPOOL_IMAGE,                                   sizeof(FAST_FLOAT)"
jpeg_compress_struct.dest,== NULL,buffer,NULL,DIRECT_OVERRIDE,jdatadst-tj.c,160,,"if (cinfo->dest == NULL) {    /* first time for this JPEG object? */     cinfo->dest = (struct jpeg_destination_mgr *)       (*cinfo->mem->alloc_small) ((j_common_ptr)cinfo, JPOOL_PERMANENT,          "
jpeg_compress_struct.dest,== NULL,newbuffer,NULL,DIRECT_OVERRIDE,jdatadst-tj.c,160,,"if (cinfo->dest == NULL) {    /* first time for this JPEG object? */     cinfo->dest = (struct jpeg_destination_mgr *)       (*cinfo->mem->alloc_small) ((j_common_ptr)cinfo, JPOOL_PERMANENT,          "
jpeg_compress_struct.in_color_space,== JCS_GRAYSCALE,_color_convert,grayscale_convert,DIRECT_OVERRIDE,jccolor.c,630,jinit_color_converter,if (cinfo->in_color_space == JCS_GRAYSCALE)       cconvert->pub._color_convert = grayscale_convert;     else if (IsExtRGB(cinfo->in_color_space)) { #ifdef WITH_SIMD       if (jsimd_can_rgb_gray())    
jpeg_compress_struct.in_color_space,== JCS_YCbCr,_color_convert,grayscale_convert,DIRECT_OVERRIDE,jccolor.c,642,jinit_color_converter,"if (cinfo->in_color_space == JCS_YCbCr)       cconvert->pub._color_convert = grayscale_convert;     else       ERREXIT(cinfo, JERR_CONVERSION_NOTIMPL);"
jpeg_compress_struct.in_color_space,== JCS_YCbCr,_color_convert,jsimd_c_null_convert,DIRECT_OVERRIDE,jccolor.c,689,jinit_color_converter,if (cinfo->in_color_space == JCS_YCbCr) { #if defined(WITH_SIMD) && defined(__mips__)       if (jsimd_c_can_null_convert())         cconvert->pub._color_convert = jsimd_c_null_convert;       else #end
jpeg_compress_struct.in_color_space,== JCS_YCbCr,_color_convert,null_convert,DIRECT_OVERRIDE,jccolor.c,689,jinit_color_converter,if (cinfo->in_color_space == JCS_YCbCr) { #if defined(WITH_SIMD) && defined(__mips__)       if (jsimd_c_can_null_convert())         cconvert->pub._color_convert = jsimd_c_null_convert;       else #end
jpeg_compress_struct.in_color_space,== JCS_CMYK,_color_convert,jsimd_c_null_convert,DIRECT_OVERRIDE,jccolor.c,708,jinit_color_converter,if (cinfo->in_color_space == JCS_CMYK) { #if defined(WITH_SIMD) && defined(__mips__)       if (jsimd_c_can_null_convert())         cconvert->pub._color_convert = jsimd_c_null_convert;       else #endi
jpeg_compress_struct.in_color_space,== JCS_CMYK,_color_convert,null_convert,DIRECT_OVERRIDE,jccolor.c,708,jinit_color_converter,if (cinfo->in_color_space == JCS_CMYK) { #if defined(WITH_SIMD) && defined(__mips__)       if (jsimd_c_can_null_convert())         cconvert->pub._color_convert = jsimd_c_null_convert;       else #endi
jpeg_compress_struct.in_color_space,== JCS_CMYK,_color_convert,cmyk_ycck_convert,DIRECT_OVERRIDE,jccolor.c,727,jinit_color_converter,if (cinfo->in_color_space == JCS_CMYK) {       cconvert->pub.start_pass = rgb_ycc_start;       cconvert->pub._color_convert = cmyk_ycck_convert;     } else if (cinfo->in_color_space == JCS_YCCK) { #if
jpeg_compress_struct.in_color_space,== JCS_YCCK,_color_convert,jsimd_c_null_convert,DIRECT_OVERRIDE,jccolor.c,730,jinit_color_converter,if (cinfo->in_color_space == JCS_YCCK) { #if defined(WITH_SIMD) && defined(__mips__)       if (jsimd_c_can_null_convert())         cconvert->pub._color_convert = jsimd_c_null_convert;       else #endi
jpeg_compress_struct.in_color_space,== JCS_YCCK,_color_convert,null_convert,DIRECT_OVERRIDE,jccolor.c,730,jinit_color_converter,if (cinfo->in_color_space == JCS_YCCK) { #if defined(WITH_SIMD) && defined(__mips__)       if (jsimd_c_can_null_convert())         cconvert->pub._color_convert = jsimd_c_null_convert;       else #endi
jpeg_compress_struct.in_color_space,== JCS_GRAYSCALE,get_pixel_rows,get_text_gray_row,DIRECT_OVERRIDE,rdppm.c,713,,if (cinfo->in_color_space == JCS_GRAYSCALE)       source->pub.get_pixel_rows = get_text_gray_row;     else if (IsExtRGB(cinfo->in_color_space))       source->pub.get_pixel_rows = get_text_gray_rgb_row
jpeg_compress_struct.in_color_space,== JCS_CMYK,get_pixel_rows,get_text_gray_cmyk_row,DIRECT_OVERRIDE,rdppm.c,717,,"if (cinfo->in_color_space == JCS_CMYK)       source->pub.get_pixel_rows = get_text_gray_cmyk_row;     else       ERREXIT(cinfo, JERR_BAD_IN_COLORSPACE);"
jpeg_compress_struct.in_color_space,== JCS_CMYK,get_pixel_rows,get_text_rgb_cmyk_row,DIRECT_OVERRIDE,rdppm.c,730,,"if (cinfo->in_color_space == JCS_CMYK)       source->pub.get_pixel_rows = get_text_rgb_cmyk_row;     else       ERREXIT(cinfo, JERR_BAD_IN_COLORSPACE);"
jpeg_compress_struct.in_color_space,== JCS_GRAYSCALE,get_pixel_rows,get_word_gray_row,DIRECT_OVERRIDE,rdppm.c,743,,if (cinfo->in_color_space == JCS_GRAYSCALE)         source->pub.get_pixel_rows = get_word_gray_row;       else if (IsExtRGB(cinfo->in_color_space))         source->pub.get_pixel_rows = get_word_gray_r
jpeg_compress_struct.in_color_space,== JCS_CMYK,get_pixel_rows,get_word_gray_cmyk_row,DIRECT_OVERRIDE,rdppm.c,747,,"if (cinfo->in_color_space == JCS_CMYK)         source->pub.get_pixel_rows = get_word_gray_cmyk_row;       else         ERREXIT(cinfo, JERR_BAD_IN_COLORSPACE);"
jpeg_compress_struct.in_color_space,== JCS_GRAYSCALE,get_pixel_rows,get_scaled_gray_row,DIRECT_OVERRIDE,rdppm.c,758,,if (cinfo->in_color_space == JCS_GRAYSCALE)         source->pub.get_pixel_rows = get_scaled_gray_row;       else if (IsExtRGB(cinfo->in_color_space))         source->pub.get_pixel_rows = get_gray_rgb_
jpeg_compress_struct.in_color_space,== JCS_CMYK,get_pixel_rows,get_gray_cmyk_row,DIRECT_OVERRIDE,rdppm.c,762,,"if (cinfo->in_color_space == JCS_CMYK)         source->pub.get_pixel_rows = get_gray_cmyk_row;       else         ERREXIT(cinfo, JERR_BAD_IN_COLORSPACE);"
jpeg_compress_struct.in_color_space,== JCS_CMYK,get_pixel_rows,get_word_rgb_cmyk_row,DIRECT_OVERRIDE,rdppm.c,776,,"if (cinfo->in_color_space == JCS_CMYK)         source->pub.get_pixel_rows = get_word_rgb_cmyk_row;       else         ERREXIT(cinfo, JERR_BAD_IN_COLORSPACE);"
jpeg_compress_struct.in_color_space,== JCS_CMYK,get_pixel_rows,get_rgb_cmyk_row,DIRECT_OVERRIDE,rdppm.c,794,,"if (cinfo->in_color_space == JCS_CMYK)         source->pub.get_pixel_rows = get_rgb_cmyk_row;       else         ERREXIT(cinfo, JERR_BAD_IN_COLORSPACE);"
jpeg_compress_struct.in_color_space,== JCS_GRAYSCALE,jpeg_compress_struct.input_components,1,DIRECT_OVERRIDE,rdbmp.c,565,,"if (cinfo->in_color_space == JCS_GRAYSCALE)       cinfo->input_components = 1;     else if (cinfo->in_color_space == JCS_CMYK)       cinfo->input_components = 4;     else       ERREXIT(cinfo, JERR_BAD"
jpeg_compress_struct.in_color_space,== JCS_CMYK,jpeg_compress_struct.input_components,4,DIRECT_OVERRIDE,rdbmp.c,567,,"if (cinfo->in_color_space == JCS_CMYK)       cinfo->input_components = 4;     else       ERREXIT(cinfo, JERR_BAD_IN_COLORSPACE);"
jpeg_compress_struct.in_color_space,== JCS_CMYK,jpeg_compress_struct.input_components,4,DIRECT_OVERRIDE,rdbmp.c,578,,"if (cinfo->in_color_space == JCS_CMYK)       cinfo->input_components = 4;     else       ERREXIT(cinfo, JERR_BAD_IN_COLORSPACE);"
jpeg_compress_struct.in_color_space,== JCS_CMYK,jpeg_compress_struct.input_components,4,DIRECT_OVERRIDE,rdbmp.c,591,,"if (cinfo->in_color_space == JCS_CMYK)       cinfo->input_components = 4;     else       ERREXIT(cinfo, JERR_BAD_IN_COLORSPACE);"
jpeg_compress_struct.in_color_space,!= JCS_GRAYSCALE,jpeg_compress_struct.input_components,NUMCOLORS,DIRECT_OVERRIDE,rdgif.c,523,,if (cinfo->in_color_space != JCS_GRAYSCALE) {     cinfo->in_color_space = JCS_RGB;     cinfo->input_components = NUMCOLORS;   }
jpeg_compress_struct.in_color_space,== JCS_GRAYSCALE,jpeg_compress_struct.input_components,1,DIRECT_OVERRIDE,rdppm.c,804,,if (cinfo->in_color_space == JCS_GRAYSCALE)     cinfo->input_components = 1;   else if (cinfo->in_color_space == JCS_CMYK)     cinfo->input_components = 4;
jpeg_compress_struct.in_color_space,== JCS_CMYK,jpeg_compress_struct.input_components,4,DIRECT_OVERRIDE,rdppm.c,806,,if (cinfo->in_color_space == JCS_CMYK)     cinfo->input_components = 4;
jpeg_compress_struct.in_color_space,== JCS_CMYK,start_pass,rgb_ycc_start,DIRECT_OVERRIDE,jccolor.c,727,jinit_color_converter,if (cinfo->in_color_space == JCS_CMYK) {       cconvert->pub.start_pass = rgb_ycc_start;       cconvert->pub._color_convert = cmyk_ycck_convert;     } else if (cinfo->in_color_space == JCS_YCCK) { #if
jpeg_compress_struct.jpeg_color_space,== JCS_RGB,_color_convert,rgb_gray_convert,DIRECT_OVERRIDE,jdcolor.c,830,jinit_color_deconverter,"if (cinfo->jpeg_color_space == JCS_RGB) {       cconvert->pub._color_convert = rgb_gray_convert;       build_rgb_y_table(cinfo);     } else       ERREXIT(cinfo, JERR_CONVERSION_NOTIMPL);"
jpeg_compress_struct.jpeg_color_space,== JCS_YCbCr,_color_convert,jsimd_ycc_rgb_convert,DIRECT_OVERRIDE,jdcolor.c,853,jinit_color_deconverter,if (cinfo->jpeg_color_space == JCS_YCbCr) { #ifdef WITH_SIMD       if (jsimd_can_ycc_rgb())         cconvert->pub._color_convert = jsimd_ycc_rgb_convert;       else #endif       {         cconvert->pu
jpeg_compress_struct.jpeg_color_space,== JCS_YCbCr,_color_convert,ycc_rgb_convert,DIRECT_OVERRIDE,jdcolor.c,853,jinit_color_deconverter,if (cinfo->jpeg_color_space == JCS_YCbCr) { #ifdef WITH_SIMD       if (jsimd_can_ycc_rgb())         cconvert->pub._color_convert = jsimd_ycc_rgb_convert;       else #endif       {         cconvert->pu
